Id,Predicted
5895,0.013150408266422442
5172,0.16322245816359304
6207,0.07727889023261858
7122,0.9420916253287344
7067,0.05350881384249262
6173,0.1446969556855746
6705,0.33925839410083625
5889,0.06124867668797507
5036,0.1452403503897961
6142,0.05876057623288777
6938,0.053088863651697626
5932,0.7276663754575414
5398,0.11534968002163815
6855,0.13442841765916935
6632,0.027731449618197845
5358,0.2607246629978197
5674,0.2350623065556282
5384,0.21090768540593807
5589,0.9291502373178404
5042,0.1876023986897466
6095,0.025272278614065224
7049,0.1826645033933253
6075,0.9991051498478897
6878,0.20148577443776927
5790,0.32235674535397296
5532,0.2600284648651222
6118,0.3169722794173755
6442,0.172690605496425
6554,0.6508745606356695
5973,0.3753160766482041
5043,0.07814508583250113
7195,0.3621972759689325
6746,0.5119763476558958
6793,0.49830460903211116
5940,0.11523030173020354
5584,0.019032947012285084
5669,0.14213549071332043
7286,0.1674684348615092
5992,0.09221595326535859
6278,0.017450934691678577
6196,0.3040882174753813
6052,0.008865935035800687
5354,0.0578181549956428
6076,0.20412410134375614
5134,0.43749418554361597
6147,0.009520487998159632
6237,0.9127481518341324
5245,0.025541321945990125
5582,0.004456709319631824
6508,0.0003774892074537295
4968,0.00023283885271785376
6571,0.030690532932518333
5419,0.9723628817269739
6377,0.162702528689747
6562,0.1509092678537125
6913,0.7221205258406718
6014,0.3240204916264833
5556,0.6084199729034763
6346,0.5121177326944187
6310,0.3267528917011623
6763,0.5873407420251069
7051,0.20397079748288616
5117,0.7381122275199472
6338,0.12845193269622446
5719,0.32909668520408686
7181,0.7221265109667888
7264,0.5352951050379453
5343,0.1386889842026917
7277,0.03793308351012059
6468,0.13200027032576267
7037,0.052147102835657155
5782,0.5363572993427898
5930,0.32549851063822166
6791,0.6049854723619583
5332,0.024967601468764866
5491,0.7683783636910644
7129,0.04624797837711847
6948,0.9394160972478679
6962,0.79382089420016
6766,0.174196832371029
7172,0.11867838093672467
5501,0.4585669310928796
6234,0.043311158781902726
6450,0.13587152107388023
5823,0.33092656084169125
5334,0.2615742060272156
6821,0.600782802369536
5760,0.12637926917426634
6168,0.2905503274404011
5644,0.038482083098819286
6255,0.5710429744498547
6660,0.30197846087741353
5991,0.9979565979075293
5656,0.4441045414743011
6322,0.16666252766787293
6877,0.2111361737950499
4986,0.46254580173031623
5638,0.480366288003358
5206,0.5720141938568373
5369,0.46391573471439607
5643,0.8515199384253492
5862,0.10412106775741747
6934,0.8249878224249396
7119,0.262858720847429
5124,0.22177539727772977
4989,0.9188351045583117
6028,0.027047740503334472
5486,0.5573094515720987
5338,0.9911754121876881
6239,0.8183928065094694
5287,0.5684975025486789
6320,0.2352131057511232
5815,0.2680261226048287
5154,0.3433709933294452
6490,0.22351237240313115
5942,2.6815966725712848e-05
7085,0.8199803266953911
6959,0.9897992044292057
5086,0.7639429805032747
6758,0.45259180344505
5377,0.4005787245523126
6612,0.9240502334713405
5447,0.9999975135932389
6727,0.1999943262028856
7147,0.7029950399636307
5158,0.2017116811876395
5147,0.37538699780393536
5015,0.21088006890583688
5346,0.31493837469366537
6415,0.8030420569306976
4990,0.0586267991936027
6641,0.5184430545974434
7187,0.0013782838731627445
5799,0.17427097321470042
7110,0.2174421050254376
5313,0.10391215589819003
7087,0.043962449861657316
5616,0.3321488062243221
6357,0.026437596806840213
5865,0.4866112989333743
5027,0.0993427718817228
5420,0.27468649802509637
6235,0.04808081872007919
5977,0.012670320978414362
6851,0.9938741055954061
5531,0.1634958452588955
6824,0.9967286899324055
6386,0.6437582957454592
5207,0.16767833906815055
6887,0.6574296747175896
5051,4.698835764926912e-08
6502,0.012570197996845112
4962,0.011405118620655741
6552,0.08697770084916145
6044,0.2688384976750905
5906,0.06277754524224188
5561,0.26353552722640106
7115,0.23989641986053545
6605,0.21215920250043707
7250,0.20537297627200735
6875,0.11304490326311112
5773,0.9528201026464752
5365,0.5846125314111166
6010,0.7936942380626378
6399,0.0582822676723761
6748,0.4359446653478767
6088,0.64110287236508
7255,0.3188276996360817
6861,0.2217919700162979
5318,0.21417748226544575
5682,0.22300916103294
7201,0.14566165255688035
6254,0.30490384559047745
7072,0.037945760583460664
6312,0.16268727503699165
5241,0.7491886713639332
5953,0.4066324577399316
5072,0.6431964399720342
6970,0.18622973099309426
5774,0.3799923062460462
5382,0.08485993750509013
5469,0.6448200026034137
5772,0.11038913181754062
5527,0.128483949478561
5169,0.6052061032837976
5526,0.014503411966635182
5931,0.6534509349015749
5731,0.9235078794658582
5651,0.10396302864613216
5569,0.6922764527159226
6402,0.27061611739395874
6753,0.5782966594718293
5585,0.8762347050634695
7046,0.6785386123123675
6486,0.19375809218486206
5893,0.21259115223349978
5868,0.015944536200346193
5281,0.5780252791122658
7100,0.05406837946435039
6866,0.3481247694150934
6436,0.6603145780604431
5784,0.8298999531096922
5174,0.2117384409150902
6350,0.12391748505844502
5063,0.7675555931287987
6249,0.40167361734485907
5808,0.03716688874254448
6984,0.1345648244282367
6922,0.22440588174483211
5367,0.23746109199890852
6625,0.9229284830551469
5963,0.5122485620995496
6534,0.5555548753330477
6730,0.7395983623071518
6054,0.8959700177373651
7295,0.4067893132213132
5878,0.08551921148798591
6655,0.44097188001816656
5956,0.4061808440025584
6926,0.041452194343764015
5140,0.34342409323719036
5520,0.03440886812659427
5110,0.13271510815457055
5681,0.5320705258778025
5698,0.11632413207385228
5210,0.09027133231967599
6059,0.40011098385613597
6569,0.24039098606644327
5428,0.19990001973243843
7230,0.06918088337191619
7221,0.29371738166318173
5005,0.1421569971809159
6464,0.18420835519386058
5034,0.04760934362060887
5304,0.05201488528942311
6871,0.6324204044997817
6956,0.4695529210073077
6495,0.40614898772589014
5363,0.9861784524557888
5634,0.10573874235786718
5850,0.7967222996266254
6857,0.08463299852178585
7035,0.16359030230967608
7253,0.11277945604887374
6544,0.08747916145583323
7202,0.44231163458994105
5683,0.3793370820250168
