Id,Predicted
5895,0.4060049019607843
7122,0.19473837209302325
6173,0.1348507462686567
6142,0.11
5358,0.5189983957219251
6095,0.14
6878,0.19458333333333333
6554,0.115
6793,0.2888888888888889
7286,0.15
6076,0.37841252730645886
5134,0.4441644815656256
5419,0.4556451612903226
6255,0.6640170209729299
5656,0.6944235668600511
6934,0.1
6028,0.33368394797616807
6490,0.125
6415,0.115
7087,0.11960000000000001
5420,0.4191687768669967
5977,0.145
6824,0.2920193100088831
5207,0.14
7115,0.095
7250,0.16
6010,0.32965497076023387
6088,0.7655716625645157
5682,0.22474603174603175
7201,0.07
6938,0.065
6875,0.22
5953,0.2
5942,0.1748507462686567
5382,0.09
6377,0.08
5931,0.7006505672158082
5992,0.0705751879699248
5790,0.6185436184630508
6753,0.40207990681197636
6562,0.19
7046,0.115
5868,0.03
5784,0.3730258476810186
5878,0.165
5110,0.14
5210,0.5537997590789318
7230,0.03
5005,0.317614010989011
6871,0.045
5363,0.45054432526491345
7253,0.055
6055,0.42405529755761956
5072,0.135
6913,0.125
6386,0.11985074626865672
5634,0.295
5758,0.7329098753397777
6819,0.4271605755262728
7088,0.11
5039,0.025
5532,0.10978571428571428
6037,0.1
6322,0.49435149964147274
6887,0.065
6660,0.125
5451,0.489844345506641
6014,0.07
5556,0.3408684210526316
6346,0.175
5850,0.6538675788699857
5940,0.6131888164742094
7119,0.045
5253,0.6373089395018803
6851,0.2580193442968585
6695,0.085
6908,0.1
7255,0.155
5674,0.06
6278,0.11651365546218485
5486,0.5825399543110068
5174,0.17444444444444443
6621,0.04
6313,0.075
6435,0.1347857142857143
6970,0.055
6310,0.1
5932,0.40048909184603576
6877,0.14
6763,0.255
7085,0.31473837209302324
7049,0.135
6959,0.24473837209302324
5214,0.5372227621519761
6350,0.2732204198609041
5063,0.52
5041,0.22666666666666668
5086,0.5481897314513173
6942,0.04
5270,0.8010463918275719
6705,0.2792854941676596
7051,0.125
6758,0.115
6249,0.15
5808,0.07
5377,0.4258343944538766
5446,0.6052823919039126
5856,0.17235476159986338
4986,0.08
7001,0.14
6677,0.21
6665,0.155
5817,0.7227347475114196
6984,0.095
6541,0.4424326083891985
5117,0.51904402083414
6097,0.07
5389,0.7977055118596589
7219,0.085
6338,0.255
6922,0.2730882933705761
5367,0.2883294534412955
5638,0.7634739676810876
5830,0.36
5338,0.6791041943128517
6007,0.1193251879699248
6612,0.09
5718,0.095
6104,0.777848434180396
5229,0.095
6625,0.39843601096352516
5206,0.4644740498982176
5963,0.4582762091113347
4990,0.6692158181803285
6641,0.5646477917630419
5369,0.03
