Id,Predicted
5895,0.3242432523616734
7122,0.2668589743589744
6173,0.10363636363636364
6142,0.085
5358,0.5775388755980861
6095,0.045
6878,0.37428571428571433
6554,0.06
6793,0.41244470937369215
7286,0.16
6076,0.7563367370625482
5134,0.764778199741435
5419,0.6808309523809524
6255,0.5068087121212121
5656,0.622294435403225
6934,0.045
6028,0.5501321588770471
6490,0.064
6415,0.065
7087,0.23371951219512194
5420,0.5037053124553125
5977,0.07
6824,0.44907628945128936
5207,0.025
7115,0.035
7250,0.135
6010,0.6519470659902084
6088,0.8118765076759442
5682,0.16883333333333334
7201,0.03
6938,0.03
6875,0.33901136363636364
5953,0.155
5942,0.115
5382,0.025
6377,0.005
5931,0.7815010502518358
5992,0.04
5790,0.8225824080046401
6753,0.3663235294117647
6562,0.095
7046,0.03
5868,0.02
5784,0.38186842152773015
5878,0.15481481481481482
5110,0.06
5210,0.21645370370370373
7230,0.0
5005,0.4568194444444444
6871,0.015
5363,0.5016404761904761
7253,0.04
6055,0.4679456382727924
5072,0.155
6913,0.06714285714285714
6386,0.12714285714285714
5634,0.16
5758,0.9405967869020649
6819,0.345
7088,0.29125
5039,0.03
5532,0.035
6037,0.02
6322,0.5443522384478267
6887,0.105
6660,0.075
5451,0.5956802353059366
6014,0.035
5556,0.25711805555555556
6346,0.055
5850,0.4441513246867031
5940,0.48531614270294954
7119,0.01
5253,0.6477842574092574
6851,0.3944964360140192
6695,0.035
6908,0.045
7255,0.205
5674,0.015
6278,0.085
5486,0.4775
5174,0.1
6621,0.02
6313,0.045
6435,0.105
6970,0.03
6310,0.13714285714285712
5932,0.5771036785279605
6877,0.075
6763,0.085
7085,0.22
7049,0.035
6959,0.24771951219512198
5214,0.6604894164865095
6350,0.2573546716685905
5063,0.56
5041,0.165
5086,0.44594025344025345
6942,0.02
5270,0.8320823592153204
6705,0.26626923076923076
7051,0.06
6758,0.09
6249,0.06
5808,0.02
5377,0.355
5446,0.7895850478694422
5856,0.21759264168127998
4986,0.05
7001,0.20126923076923078
6677,0.17
6665,0.12
5817,0.934348978092397
6984,0.06
6541,0.4977771344475148
5117,0.6710135135135136
6097,0.03
5389,0.7289301074543184
7219,0.04
6338,0.18
6922,0.37366490556986315
5367,0.3457211538461539
5638,0.9473912733163552
5830,0.225
5338,0.8317674626893379
6007,0.07
6612,0.06
5718,0.05625
6104,0.5837357512202418
5229,0.035
6625,0.505
5206,0.45966857877171713
5963,0.6919740076478901
4990,0.8106005337396642
6641,0.6418526706423708
5369,0.01
6196,0.47087494810554753
5236,0.15
5719,0.6199467596243781
5643,0.44936028368794323
7050,0.03
6355,0.5005149626024014
6688,0.035
6239,0.4548148148148148
5531,0.025
6113,0.7622111569282556
7181,0.165
6118,0.5789329237891738
7264,0.05
5343,0.1
5051,0.025
5779,0.46764055313262504
6605,0.3419725274725275
6655,0.15945238095238096
6534,0.6546261682242991
5681,0.03
6607,0.02
6242,0.035
7242,0.16
7277,0.115
6675,0.03
5398,0.01
5956,0.8842131779609642
5731,0.586231884057971
6956,0.24871951219512195
6437,0.7430013712077563
5447,0.26
5973,0.045
6075,0.105
5281,0.7644666666666666
5103,0.01
6468,0.1451984126984127
7209,0.3094230769230769
5584,0.03
4988,0.8728437499999999
6502,0.04
5651,0.01
4962,0.03
5862,0.1277083333333333
7199,0.025
6727,0.479375
7279,0.07
6544,0.113
5933,0.02
6574,0.50859504216668
6399,0.23682126696832576
7187,0.0
6353,0.5676748889127183
5043,0.02
5469,0.44530288978494625
5976,0.804126168224299
6059,0.6392599798931657
5799,0.686450802119093
6147,0.9107747792146402
6254,0.4014035087719298
7100,0.045
7147,0.285
5909,0.10318181818181818
7037,0.11714285714285713
5782,0.5827375084493011
6237,0.5116666666666666
6552,0.08
7067,0.03
5320,0.5122380766820966
5930,0.1
6486,0.035
5245,0.0
6643,0.03
5260,0.3251662770983546
5569,0.7548863636363636
7110,0.03
7139,0.02
6791,0.09
5360,0.02
5287,0.02
6553,0.065
7072,0.17
6044,0.7213496239966062
5332,0.02
6866,0.10833333333333332
6633,0.155
6926,0.0
6442,0.171
5889,0.6967715924002978
5765,0.13
5124,0.38118076208824336
5491,0.065
6730,0.215
7151,0.23791896101709187
5140,0.601458788619078
7171,0.03
6568,0.5515591480494638
6861,0.3121101789783719
6855,0.02
7129,0.105
5384,0.05
6859,0.5161925770308123
5772,0.04
5665,0.07785714285714286
6495,0.48944634249695435
5061,0.6185483026491092
6948,0.12714285714285714
5773,0.4848433381035224
6052,0.01
6682,0.5854960034910685
6083,0.7228009930304888
6962,0.04
5158,0.02
6464,0.4912318938025968
5172,0.15
5582,0.0
6136,0.7878867657697068
6235,0.035
6508,0.6068274287309499
4968,0.5264723997768457
6632,0.10464285714285713
7195,0.215
5525,0.0
6320,0.6229940476190476
6766,0.09214285714285715
6872,0.3774565826330532
5906,0.1
7172,0.035
6571,0.01
5616,0.08
6312,0.0
6470,0.0425
5147,0.055
5501,0.07
6436,0.12
5699,0.3998148148148148
5313,0.39285767458348103
6234,0.005
6569,0.40001261121499376
7202,0.015
5683,0.045
5034,0.31186850649350645
5435,0.05
5815,0.8040016182804165
5589,0.7443233438431858
6746,0.3734064752746682
6790,0.045
6857,0.0
6450,0.12714285714285714
7221,0.08037037037037038
5527,0.6211494667186185
5620,0.8092882798001036
6215,0.5131587013460578
7167,0.035
5823,0.025
6207,0.5144520030188159
6932,0.02
5669,0.9188880096332689
5154,0.5585522581022582
7168,0.015
5585,0.05
7200,0.08
6539,0.045
5774,0.1493787878787879
6357,0.055
5042,0.075
5015,0.395
5354,0.8488345654712272
6054,0.055
7295,0.1733333333333333
5365,0.8443648205647175
6755,0.6154979531856994
5991,0.47344778761061945
7035,0.025
5893,0.6491592249622868
7164,0.2184595015576324
5304,0.08972222222222222
5561,0.095
5520,0.025
5241,0.611826334026334
7096,0.105
6078,0.1
5046,0.02
5334,0.5499444444444445
6969,0.04
6821,0.09
5760,0.025
5614,0.36156496710526315
7091,0.045
5698,0.7287014779612048
5169,0.145
7294,0.04
5318,0.1
5368,0.701433402639672
6923,0.47616998111872166
5463,0.105
5265,0.2932609381359382
6321,0.659149180153756
5226,0.835469957263459
6868,0.4737768777990231
4967,0.39184761904761906
5293,0.4222792463127829
5865,0.2875
5841,0.03
5526,0.1575
6852,0.01
6469,0.2918480886138299
6168,0.025
7292,0.02
5036,0.1607142857142857
5644,0.1
6856,0.5955978555085215
5428,0.03
5027,0.4035690690690691
4989,0.5503809523809524
5221,0.7231455535205535
6402,0.3028602836879432
5346,0.225
6748,0.37820375589260097
